Tipo;Num_Pistas;Configuracion;Instancia;Semilla;Restarts_Reales;Costo_Total;Tiempo
Unipista;1;5Semilla-20Restart;airland10;1924;20;26256,92;13485,42
Unipista;1;5Semilla-20Restart;airland10;2948;20;26131,36;13346,79
Unipista;1;5Semilla-20Restart;airland10;4996;20;27193,32;13286,51
Unipista;1;5Semilla-20Restart;airland11;1156;20;22522,46;108641,56
Unipista;1;5Semilla-20Restart;airland11;1412;20;22807,57;59953,42
Unipista;1;5Semilla-20Restart;airland11;1924;20;22750,42;10611,33
Unipista;1;5Semilla-20Restart;airland11;2948;20;22842,51;60047,23
Unipista;1;5Semilla-20Restart;airland11;4996;20;22633,44;11692,37
Unipista;1;5Semilla-20Restart;airland12;1156;20;27943,56;178725,9
Unipista;1;5Semilla-20Restart;airland12;1412;20;28037,29;177389,08
Unipista;1;5Semilla-20Restart;airland12;1924;20;28037,29;176502,24
Unipista;1;5Semilla-20Restart;airland12;2948;20;27943,56;177346,89
Unipista;1;5Semilla-20Restart;airland12;4996;20;28037,29;177576,98
